withdrawal_pumps_CI
[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[0.0,7461.690489599887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[0.0,37787.53028825654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[0.0,0.0,0.0,49589.50860968228,0.0,0.0,0.0,0.0,0.0,0.0]
[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[0.0,0.0,0.0,0.0,26727.48777987139,48854.1205337752,0.0,0.0,34474.85873589663,0.0]
[0.0,0.0,33922.31290513199,0.0,0.0,0.0,0.0,0.0,0.0,15654.76667424413]
[41388.83977281138,33593.36415077447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15595.640979578337,0.0]
[29712.620502693535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[0.0,0.0,9229.612901301385,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[0.0,0.0,0.0,0.0,0.0,54183.97979642167,0.0,0.0,0.0,0.0]
[0.0,0.0,4348.171723497962,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[0.0,0.0,49086.218547167264,86979.42385593386,0.0,0.0,0.0,0.0,0.0,0.0]
[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[109015.43338806574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49425.420303755884,0.0]
[0.0,0.0,0.0,74311.89560923574,36173.4169145955,0.0,0.0,3533.2768876908085,0.0,0.0]
[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[43003.134360441356,0.0,0.0,0.0,0.0,0.0,0.0,23331.936160502784,94293.40782821162,0.0]
[0.0,0.0,0.0,0.0,32048.82934927352,0.0,0.0,0.0,0.0,0.0]
[0.0,0.0,0.0,0.0,0.0,20176.105526702057,0.0,0.0,0.0,0.0]
[0.0,0.0,0.0,0.0,0.0,31530.39807328021,0.0,0.0,0.0,0.0]
[26840.482303078723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58293.434150638495,0.0]
[0.0,0.0,0.0,0.0,0.0,38157.62771088519,0.0,0.0,0.0,0.0]
[0.0,0.0,0.0,0.0,0.0,49745.911297268634,0.0,0.0,0.0,52720.08881957928]
[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58226.82211147927,0.0]
[0.0,0.0,0.0,0.0,0.0,0.0,50563.6149129307,0.0,0.0,14057.676303301125]
[0.0,57884.2556203017,0.0,0.0,0.0,0.0,0.0,0.0,44444.05795316257,0.0]
[0.0,0.0,0.0,0.0,0.0,0.0,0.0,52598.651823550346,0.0,1330.5024542498659]
[0.0,0.0,38370.46692618938,0.0,30578.864688156013,0.0,5911.50665653456,0.0,0.0,0.0]
[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50977.14764182253]
