sum((Farmer where (each.profile = 'CI')) collect each.f_daily_withdrawal)
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
7.0
7.0
7.0
0.0
0.0
2463.6309308752607
7313.4492471911735
3052.9108292345286
46020.63160880165
2605.540801067043
2436.60015533994
11543.20569651364
1598.2821533406961
2618.5138709992225
58772.26351005358
3749.508061059277
3140.6220657709036
2930.160546333845
12066.806374779306
1892.0211507426882
34532.0454402963
33403.38820666285
100183.07667643508
101367.49689880379
49745.81719217772
20343.206540375624
70619.68017546885
3647.692252502819
2770.15816149445
94555.44574886159
2782.815365778669
2910.7609150304334
32949.06780302907
30316.582856181863
51660.752875138714
61157.080301088754
2315.1804326682545
36938.81671752221
37151.224864569725
1772.7109691205992
57865.53457741081
2111.7250875456925
2336.7622492661376
21950.210804235554
49496.87348764867
24873.407352959
41067.53478551385
91544.5652879326
52560.246471220664
42177.353348506615
2659.11503534389
4709.697729239291
2519.848710363709
42152.211362302514
15355.402327792232
79078.2554190994
1557.6512760155845
3036.975676451842
37016.372303667595
178271.8925352841
49728.99118540322
2895.772535556238
38644.68574411588
3131.540234494114
37183.15175658605
1942.3003866786235
2827.6357287440155
126486.75239454699
1707.9367850264648
66704.14532288723
47884.610517175664
2266.1505518977356
52850.06090080072
16402.25431064857
2350.634768048277
8717.687408128097
2642.9902588600758
25187.029332754213
77811.47360484555
2004.3625704696283
1981.3461086582586
34149.13436050034
2468.5238997900306
2137.3036261001726
38385.65708015374
3144.8064449872786
33974.54231527679
3054.286165876395
35442.71669756692
2398.8060304090245
2987.358823698497
1825.4969979786779
1840.3642890828019
52924.07032975596
100891.04498885671
48535.74657634476
2350.1824371575544
4850.194334267906
80320.33131755778
2586.72267473051
1540.22668205397
21268.008016072825
2861.850842284948
69411.10502673597
157945.77548860572
2716.2936970211417
2094.0744153605883
8227.266976617686
47682.79121164751
1915.218878265544
2209.9119285446436
27748.813545643876
58862.867623616745
10341.199368760053
116135.25691687246
1586.6754359186493
2420.4131968333554
12092.117916298166
13741.443113785881
57545.21937198199
18659.864212157292
6111.527607311198
36613.74530574985
2300.8169676126504
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2285.553599021756
3429.9422389977876
16449.93222256421
10271.828772027728
86973.16212858597
7627.268557773329
39070.05991630912
45324.85360521971
41823.66958927771
2082.703715073489
1761.1941036879614
62882.2634763773
3011.1467846534415
33876.640038916856
66636.6997655925
57322.61440179376
3188.182496559514
84403.25621246398
2942.4725734094095
32862.76599091779
1983.305118175988
39203.1613919838
2292.6835280234445
1626.4097704158298
108529.63807835986
69623.35120836963
3094.77974488612
62387.78469874555
3116.150928754814
2165.3682545773863
2070.8685868582793
2790.0043589817783
2446.098047708064
36948.78519751702
100845.9751709484
24761.907580065927
52988.880574694675
47944.731762291936
75188.15046456172
2344.3369919215993
2611.4231070671576
62621.800099584005
2713.6693317622307
3198.958777420893
2606.8154727877754
23054.735929522834
18878.28638280776
22247.881879364955
2394.4057040121993
3189.5534065275697
2213.1089137395725
12307.248344453215
67662.80762253454
2444.2740902532423
2220.2165730186766
4050.652367918638
2400.9031693655334
2938.8944853612247
22372.89735493149
44859.60538060642
44470.866699131904
77665.11048847288
2084.5208892282776
58608.98810652981
37660.942063702554
45730.93229822108
67248.35052654277
2853.4792808235543
35692.067743479136
16634.733721260567
34465.521368732945
1970.6783727065388
1712.630047122609
2997.0149209204264
102045.36083477493
3355.583836310155
2317.6493735231184
2614.06295537203
2676.5763220430053
10713.619836693746
47245.27858105134
2590.3469371838737
1527.6803823205867
35374.873261229564
36593.17881949105
3086.7372937790883
150560.4345434352
14732.796308858131
1770.184293883555
59082.88544278082
2574.4765070812964
2616.424640506526
1718.3785313586927
2137.8078167777035
9868.612566784983
2455.5181663776475
2256.3471189579886
72975.01524072439
5233.32575811466
49916.01535175146
2404.951257675029
86783.30613111683
42956.88802213426
2227.186733072836
2949.324634714038
4755.948529824253
2251.2255489729955
3103.734989476538
74260.37680964445
37007.377303144924
3039.1928081938663
2419.71014678052
2662.258901399044
41404.13387420363
2288.6263970066643
21081.219411104503
53175.483784637094
39031.917147692926
2555.193486076729
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
21960.248006618964
45210.14359411652
44662.927090769794
2888.860621001809
7512.873205347501
3272.4823449887463
40342.46399260768
32623.72129123818
81119.69150946915
2484.912586950162
42771.58904894051
18731.64344254433
2837.3493713704647
2648.3018033689195
37207.42549787338
33848.407810155826
10806.605556861998
3408.8698369092003
37830.422624803025
2473.5875288131665
3242.0524499140047
59229.94990942362
16332.27616944015
5989.024789163379
2226.2312338650263
10157.942751322036
2658.986069127306
64929.71177847123
100454.59670280105
36125.597002346025
17545.009129291117
2901.729543541466
2270.005293596549
80594.06801602496
50968.16974534991
31706.95434888717
3360.5391521510837
2530.541949626183
11531.464601431657
44997.452068091305
58955.64786715944
2373.1937064413128
1727.3625959897734
2556.179211070299
89453.00931133999
6592.2555946785205
80554.34686641657
90008.84299672251
2261.0358519902097
32496.449477229417
3886.899166865373
2601.325799896571
34600.43237198142
2473.102921973126
76418.05234985286
45799.62658949423
22312.38486625505
56241.19825333924
50477.80647698918
2118.3004381170094
18875.952796335292
8709.930029057963
33480.57417988325
2746.6489987642562
2432.790875416042
15386.728470392918
10132.375315265446
47246.69251537575
2436.885284049948
35603.44502058125
34248.06676746131
2776.200254056699
3986.5521187210074
88444.39258543594
37288.1182095063
3232.606167805521
2247.3368489949844
49896.574987262204
2175.7017513026376
2321.202980859051
21665.087366461015
94858.83561028892
2625.1043747474214
2761.6595351961555
2342.8430997413675
2723.8504021104736
74412.97168732261
2159.2252863947347
49307.932322598375
1993.0957579711717
46288.320149867104
2784.5202848411204
3317.0240091420064
1885.5730417679988
25951.912436256236
53730.41511355581
18328.068764261367
21368.035448529925
41365.56119623396
104007.24139379413
2945.3626615787016
2834.7732861535005
3222.618387641631
121795.075396969
5280.553330265438
39638.475787841926
3028.322467498854
58438.13200510863
1855.6076607083126
2316.8827853450057
108076.59676377772
36017.11001639981
74489.25302387163
2926.5673726232167
65560.90782097903
5094.813578497262
50756.41929658348
11687.403390649839
2950.3984456923627
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2010.5078728480662
47634.73204760934
99075.1821223968
2613.4049305776543
39415.0262340975
49325.75908291952
2750.6848938638404
13664.323337187832
2683.0978145051718
1874.5996425367082
6034.672120902307
40830.19705415347
15150.53259405011
2779.1196765738378
122124.61259341572
39230.390729789324
5683.253608080063
2149.9770149295096
62590.14251443269
90689.5054460746
35343.74082467613
133355.50641631748
2978.768992500047
95335.47276790402
47002.20838090612
3351.946632319191
2035.9992676982108
58362.018290515996
39302.82824663579
5241.9867576737015
3791.9318515727587
30987.072709072254
50248.87584696888
51751.31798391925
49706.35833101163
1595.7293912576595
2336.347379169448
1864.2780053320482
2677.799148637094
17344.564862369472
27632.69590371843
11500.195769755777
15796.701947860876
42886.23536745558
34695.92777400399
37830.84542201807
30678.15833465076
55925.03657269034
47141.81218195512
2816.429598093896
41689.40472850299
20653.4160876544
5304.257805849563
2708.726912153511
8176.855833639761
2048.4788119338536
2412.753430243342
25401.18746823642
96646.07790977205
63313.24271770923
47440.07046190277
20419.375278057534
2992.5845834431493
2495.3408203794397
75536.78176143963
2872.3273822489555
61037.546183774204
34395.005912624285
20158.386739288977
42154.423591126426
3288.0793467107824
2937.5578327130925
54017.837435378075
34544.87976712763
3058.787015782862
2984.657801751955
2828.170156061199
42785.268665299685
20562.162219448543
6572.251287173299
107858.45732977845
19121.184649054052
50768.401705544005
1643.358057207088
6005.935946669337
2872.0625987022154
18174.334678124145
46802.73331578295
33924.1851103392
12040.671923998456
2965.818412398153
57193.08515046402
7339.725446301005
2474.3027516366174
3045.705420311002
42650.768287019106
2095.7155480708698
2838.653152911795
39672.42613301336
3108.528112998476
69196.08058707138
2147.6982571240505
29249.81737519154
32877.70170933161
1591.5085614995942
2853.596006952479
61926.81861277646
40713.02946230646
36007.49728447935
17847.366545278055
2091.793163648468
61285.37537916494
8268.469722302003
2409.63658290736
39923.79224625403
3012.7481015550384
2810.213412499461
2559.430658930545
2041.7458683278924
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
