sum((Farmer where (each.profile = 'CP')) collect each.f_daily_withdrawal)
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4.0
4.0
4.0
0.0
0.0
731.7362229370328
10321.093290660147
1877.1815059264682
7399.813191465169
15683.489823562084
7616.872047351768
57126.004968108944
1856.0574265081682
53643.89235645603
1519.3346448674874
1735.236580297978
2907.0674840093698
2155.8254947586174
59887.30412306601
56977.594598866024
79924.01658208373
51624.95938562241
1444.7517981876936
990.0876119335876
1367.4883299967491
56341.95441708169
2058.2946130819523
961.4579403055285
1841.5862085203385
2217.9266123714033
1715.003838329738
1270.2487023023166
16280.183579998189
1422.195599887016
51259.15556465978
7312.827568716013
1897.4164578896423
5930.434209775824
11607.911717383171
1832.211667812719
1709.5250301674985
11774.840129114486
15732.55170024253
1206.9701005467446
6019.517202081248
1972.9026145403307
59508.158321188545
13605.689316910768
66014.90687637523
959.5519083166869
10913.391408982807
4268.902911156176
5217.092497859658
9571.589807868368
1806.3093525764511
76831.54885280404
13467.509313430512
1421.6491955773663
59195.92905949578
8108.217027476624
2135.761162918791
1697.6808532673233
1479.5422256447284
9344.13784649732
60714.9460680087
8180.068467030305
1772.27497122824
8853.062080556689
58936.403129226775
58567.65860692583
1135.8381468771372
1201.694105129942
1637.1844250338454
1245.0134748977443
1104.6964108209825
1547.5580532620309
934.8495679491351
7745.464388756015
2265.451912926757
1917.556694219552
20226.099400621035
1525.9637800180576
1930.713453812826
1534.152035229829
1395.3950290693274
5447.998993301346
1881.6612584317395
55779.798292546715
1506.8694999510506
1925.5978246113814
1139.6221613420091
5042.798939045391
1095.8110359263235
924.6110910697118
1656.5596032407952
30255.484034018158
1830.4255323392138
1257.7374455536503
5436.127955287957
1253.9933186371493
11707.14498295162
60951.67669625776
1454.3441201544088
10162.847664174706
1099.7541360015127
1801.1860764277476
1167.338046829672
31211.43311207554
1659.2448049655577
18304.227914770927
21024.118063550664
1276.0099143514535
13807.415390165079
1310.0106281218443
11669.586440464751
10930.645778747828
2303.723250411571
1010.6505349864914
1172.1344042219819
9417.302427754425
25292.02270113047
2357.5761715448907
1515.0510170430935
1245.2711099609392
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2947.8551610577874
58260.42387355283
54410.16279755958
57607.94538173187
61641.727334331095
1024.4481529820273
1094.1182572529337
10633.456120572011
2118.2297937751637
1290.714195832649
4583.656663447533
2538.2940795259856
1579.1696651942937
54968.67341010705
19723.511702652217
54454.571267015286
914.9887697025799
1841.4919231983915
2502.2228478108755
1674.4119200903024
54379.98474072712
4542.707529994631
1029.6808873244956
1504.2663366677878
4149.379074418839
53421.6432361698
6842.724172436304
1199.137553728056
3707.2534730135044
1615.236247430867
6713.884429041534
61470.57795682744
1011.2913463632968
6334.345145375399
1369.4578721559553
16617.942037802222
2368.8873063141755
60747.95350605802
1898.2234303437745
4746.210842780193
898.7078311184688
1191.5200500144044
1306.5062634154108
56819.01355008382
11607.556565018911
1612.0057781175099
1893.5871451885077
6244.0427624790145
25411.896664088992
56452.90931157449
1704.9889358430964
1468.4969526897899
1637.6816188510193
52115.973295730735
58997.8162293201
2219.213271612534
1551.7236558954148
60653.276950977546
60207.817902137474
12898.141301495085
2189.6305151945394
8695.53777912031
3545.727991249986
8132.571840937325
5296.177672304365
59347.406687072915
1715.5839236443048
3623.4460151485605
21668.258935198588
2259.9922291871117
56800.47373897033
2782.092352571628
1722.2022959168764
26972.333881540115
4785.513622781825
1835.0768379942256
55931.17014977513
52762.67744500241
1460.305707170064
1603.1946603634478
3632.1512767235768
1311.924360027128
5564.171228236481
55090.88362500376
1464.6154520895786
8376.689048559618
6130.9036713560245
26033.894257241565
1471.871689485486
54052.55938866159
69540.34689682031
56864.96706161164
22571.80960449474
7293.066157943834
66144.02429678512
1996.9915405396555
3166.2546789890484
1975.7680293204576
1343.8391750002934
1268.145281754431
52921.22847683044
59270.05402336464
59028.6444387001
1629.3092685320141
1151.8715017070574
58463.03033961068
28751.513968851723
1385.6553880334582
76189.94262724752
1730.5191961035905
1775.537509788103
111699.55547849355
23089.489938501694
1231.9224385176394
1672.8596595009005
1444.9470237267274
1141.0004530276976
1568.6799125394377
1083.4919476424786
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1723.7471822732036
1629.1467478244767
60035.58913169592
1737.997418458506
66561.5988880109
884.1638567478734
1993.2984364101235
56968.964025945206
2120.247832523827
59005.44981938967
1095.1038600337104
21696.636115616024
1986.3185547647772
1866.9457698791712
667.2029814590574
1769.9352421814287
28675.44777046199
1366.7787460666705
25831.95517109105
1826.012041078931
1730.2452536541002
27423.702845292544
2213.1623876404483
8956.96385088929
139271.02905751482
1330.4516680081488
1084.6481353167298
59753.68516651731
79420.24813197245
1199.7974127095274
1134.9161197926774
30742.726109709496
1350.8269361930363
1774.3536795349064
1777.3694938780145
1779.973067232669
5847.579561203289
79690.11830362753
1470.0907304007533
3940.5171665392945
1337.7941046000644
59461.17921059686
1111.6366414909005
59176.448110384204
1772.6760663022053
1550.7893160364358
66180.29551335493
11210.935046672355
57237.37642447808
5796.9351915991465
61245.30991777093
946.9908857715378
1529.4972122619356
1077.0473464131344
9241.75291897957
1675.3063272402412
599.8612629520385
1053.5458433830204
1810.7648194207577
1808.7762789004767
20286.732052004507
1658.530240839608
5552.385452030268
8482.753651582536
6055.7023455031085
52454.627381335755
54316.14342534308
1121.2605992956883
2095.6092944125403
118320.3096131596
1179.258979235154
758.8088322445285
57069.606878589315
1504.130535174049
2581.316191125905
10059.86633794056
57843.09944979938
11408.770921422147
57220.852436955865
1588.7700847393098
1490.3124832159833
1570.9439065543424
59233.09446437138
1273.7848631079428
1030.623810364835
1048.6318468154095
53774.083457975816
17956.361261559094
16507.937903735117
23313.85861816426
1210.961043182065
13003.01511579966
58729.864912404184
1685.7707695695885
1216.703886823613
54822.01035392853
56830.97856955815
18367.341771281637
1904.211409061932
1276.8535904501255
17429.805828354347
60312.88112757937
2005.1824685720376
1434.0994703120048
58525.168698915295
1573.688143180958
1440.4665444623547
2217.647962150263
56337.219340197196
1047.4027272290236
28897.146540321057
1203.9741075279194
1474.9494260480142
3788.7965389604046
6030.155159388949
1794.3079121551084
1414.3898577610485
912.8123210167971
9952.821392892423
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
55897.335703696604
1695.3705316520443
1805.1124785337265
52625.616515767775
64921.95335323632
1742.828888593957
1876.0365578437008
10801.025376513913
7510.123700870078
1573.1325467125969
1690.9374093423744
28072.42583834142
1187.8575970295203
1452.8056211745993
449.3726748400101
1955.8961859950373
55426.25963377136
1536.5002423151614
7751.962408386389
4072.0417823734165
833.2566041722539
61454.613854336196
14873.38610265523
52199.060509489755
1228.8064285266464
1605.5410330104824
1237.525501324385
16689.040812574844
18420.60235024711
30246.77885744338
1195.332297705295
110020.36699202911
11070.858012151864
779.7334100502045
2006.434213869697
1507.1621742358254
27606.192916531727
1668.2296105066514
937.5944762692969
1767.8581729613575
17580.32968995882
105138.67449606262
1322.1621596500597
1251.9825023259561
1648.7812360963726
957.145794953589
1661.1533778132084
65400.925481455924
1628.9000756935911
12675.736242999665
2177.6727410684166
1006.1576256850453
26042.876272306756
1319.699289709792
14894.068067708276
10187.049473056188
5375.660620207725
1178.2402577312625
1942.5810043480014
1379.0144554749759
1562.5539851791225
11960.994228713917
6362.483356821564
53160.2347455004
7619.063190328916
1971.1024105498361
57145.80769283473
1144.5207838054785
834.1700465673521
1583.1575736960385
53310.8995037741
1873.3725505829934
3355.207545501801
1567.2529046022214
1468.9209598265431
1811.3371282847347
1396.5070647716598
2077.795214992387
1735.822390145947
10487.234716323917
1667.9911775224987
1576.3674811614378
4820.262610415138
1326.6435638213961
1297.1314909784205
2792.6532210986043
1808.1953209431513
2181.187392925929
59132.04179859109
1113.3535762608215
892.4163609506768
59181.10813398056
85322.21805213827
1887.4469701898797
29405.60090142788
7971.746253234145
1258.6718731405208
1484.9252923335894
2026.5291009344153
1422.5907260877273
10014.003771247997
1682.0041168554385
1011.9305876059792
9878.030556175723
1798.7635404854732
1146.7496462324052
1141.084774447841
61325.43643115956
1583.350386564403
834.8120123867564
2281.5314411062814
1649.7865483269518
998.5092673853871
55480.983511028484
1615.685172270659
1209.3492640613256
2147.5546140985307
22396.204711680348
1301.5693437410976
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
