sum((Farmer where (each.profile = 'NC')) collect each.f_daily_withdrawal)
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
13.0
13.0
13.0
0.0
0.0
116507.59396184803
32030.09277868974
140358.2304713769
67954.37963757747
16869.483795113916
98237.46748946095
17777.856911735897
30922.10446935421
58000.93525695725
266044.85771883716
10508.365009834757
20481.31124945033
18782.966746843667
7079.559179918273
214317.5976143596
109677.68305444698
22922.155186820404
72708.95183679684
155764.54539151522
13895.450309259617
6387.846250319922
72914.031162824
44306.38694447885
139418.32807826644
115357.91528670321
248138.10663442264
101892.14539486221
9104.554928215428
88606.51822286329
26244.351599644782
81603.45865983573
36617.93210541995
19825.838071547187
133659.943773691
115817.10840021177
91133.04128064428
54377.96831828887
52358.71773440487
112025.54069539727
190576.98285867166
86842.49783636417
5332.387260412514
5185.134402886857
32027.182864718005
7835.038062670379
116131.78075337059
58094.25434352791
23654.056293084366
99026.18701476572
116200.26114502609
5161.455969952969
276883.35269985796
133522.76063602607
48495.91133480259
60406.16791823871
301646.6430820457
52972.217532484814
164863.7204353828
174348.88990921198
4649.1109737488305
96422.53542153173
69097.36631706503
166055.10049026494
106842.67202474915
129564.27365138908
23694.029969800704
5210.963627140643
257308.80048077516
7108.29915204668
16128.29269964948
117770.78518802366
204041.11215354243
93447.24862791362
159987.94603690165
60035.706743763345
43519.75263749231
106028.58447409894
103012.16174060013
193507.9037204816
55470.76091032256
144453.9875355371
34658.292456632356
219729.99933735983
104570.47748786994
5345.986836834023
44883.7877345367
4774.772424619993
24388.810371508866
73673.15892656604
5469.844669705385
126324.81430033816
33057.35946110584
5017.718570309869
139011.03885296587
96406.94523219581
16052.23989417419
80065.27280354075
5164.871983935804
122652.55436381283
57964.99610641581
28113.389644882744
5566.512209376003
75195.56343994878
59352.543197373016
5038.091729645201
87359.50102987526
123529.50630076797
182458.8034276616
54772.84681919054
269275.3988502615
119184.50153407468
89177.83623812339
122541.78936502233
76423.61456074385
35518.32880090792
34134.7568144152
71033.90120386395
14377.68908043308
93686.62502132574
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
162741.75622195497
227129.8714653001
109741.6205859684
63925.57486436546
26859.893991144774
133870.12177761755
76563.36549624993
51267.25100441779
68105.03905929881
116989.89357265871
167088.63265396626
122099.75049477274
13359.12343695077
139752.53031919978
87209.85943554388
96599.33068053136
92943.61297040606
52422.20671028322
84687.88803767528
178498.96196427743
218402.16941322765
129501.75022048931
80443.0840524725
182649.36839247588
68876.71562802195
52257.90391999514
127724.84748050336
113218.96965113396
100266.74764179287
14372.692564392515
60574.698100091366
36833.25695071196
86772.99615450125
85147.31555117187
9230.6600409073
96639.04467184984
5165.758326398676
81923.89040880886
51548.80601815493
6269.6917010460875
18371.15213760788
18299.245637404172
24692.335386394123
112679.45807931937
60473.00777206109
94517.51822099183
110717.03956031258
69293.54783002587
122858.07327898085
13456.174739121749
82729.44706234029
74425.80107566674
83280.5783129633
5113.646234387678
26685.891588004248
60067.50637793042
27106.182225254324
5547.338347937011
22613.709340900936
150716.3520941867
102507.67160341103
99543.07989320776
137730.63894491846
44916.716671702416
85816.94274575132
13711.69187065774
60039.68056953189
111627.72183034013
17391.87640323013
104894.35208559787
161500.7035661755
31003.233591501474
48595.31867330105
21596.9935789115
5617.235347158281
93649.82100886194
72683.16971978509
64167.4509560049
202525.76115451127
181672.2084645649
32343.29020513729
26390.991457158274
68293.32099566741
34234.289350481224
103676.69694658497
41904.99783064494
163728.557433292
4780.474329473377
108198.92908228046
77861.53318092604
26574.854635693577
36218.923809647305
103183.14914658251
86910.66266039862
108509.53516975399
17911.560028763193
5451.53112328488
78744.24104380701
176758.55759768793
98911.46252957362
138882.5709906461
308831.5540342136
54705.901358538045
79735.6832954362
5160.074141552794
5219.693410995629
43403.48431370165
25363.812094643094
111149.60830191136
45011.23131372813
12437.624106652946
23171.791390398575
60696.755182924564
238620.42593473295
20743.40072530385
168966.98481214212
95968.6150509803
96875.64678670678
142512.62491971377
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
27788.572333890985
70113.17658068823
36018.814478336666
140222.30083729004
78586.94586590021
26362.92961086522
128004.50321543046
120204.22312552335
37591.37582998417
79476.43388913437
161641.3684297421
43111.28318285277
87733.41286816982
132357.50165461405
164791.08931547325
108788.9065932755
18874.132710556143
33832.41884679008
143615.9477003248
76080.66865394702
45055.997278857154
97926.2932442787
216198.33583707473
32227.16156751538
100631.36530293012
82947.53445733397
195513.41629144366
74957.61588702629
106903.92364445893
37322.053549867655
80166.85397576152
94103.23948084055
32439.26760391573
78479.2987053867
98191.4843626364
38949.16941008605
100052.80629906365
186913.76837430033
34923.17700647814
5429.318404621041
165819.23790267805
38685.09779086482
31540.077670652485
38151.0771331958
64124.78028238705
263519.521587078
182561.3362377885
5845.5857541928535
17772.972581408965
150118.34176465025
86143.20131412653
135234.98630133228
65016.8813589411
124653.55364704688
13786.224425959921
148530.36400578523
11460.433274544244
14341.783348682802
55139.90007136282
122858.24469992914
48231.74129597768
4759.823919326858
5068.01238438331
60386.881703649706
16652.895009293185
368884.16956805944
26892.2645391958
181509.6548457843
71370.81421202468
144682.7044156458
56082.74779404359
5167.338314388191
115307.37734598332
183229.185158311
68701.81764823222
201892.52738718878
43208.04677978991
29034.49033491715
99555.4390114492
154848.0002186833
92064.66627751885
67008.65281741777
54086.10817034442
5720.319851687643
24060.100397083846
188980.75411623053
90715.97486259183
20158.271079242688
70633.209798713
256384.50302726886
58313.759160246176
33025.80132960201
16374.705725025107
116618.30728335696
29821.38528280234
11013.008808752345
178227.673643531
5096.457541573747
78683.75755066132
103134.46279568084
141441.15426730792
80142.05542968969
20623.388914203217
91726.9052612673
57285.41007801468
84046.97752030172
51027.57389927075
69774.1877520268
33703.99794703121
118296.9548231597
46089.30114306786
100467.3695170006
175782.69330939336
217853.00758889774
37701.1857200387
37343.92732998962
34181.27417879301
81632.54690278796
88880.12470907204
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
13651.614601308944
122885.9160003979
5550.46021299059
215456.5888389141
80731.88820164795
77974.4795740668
4630.537772003597
20543.767147212013
91307.00399074344
49225.237909381096
153327.90845096618
22440.648548428624
54076.67285695629
34222.70494634805
118786.94842011518
22933.203752362755
27387.273447447642
116061.76215135209
193105.36663020446
85986.36062018108
118111.02213995015
242535.47150211566
248950.70644440345
68419.75236733111
91202.66389066567
114154.54008710623
48365.60518010174
5221.583537159366
60406.16185974045
94940.0661289655
61669.93739878946
42167.41208953171
77021.3444289448
110776.3518906777
16108.358498381853
7228.001669763252
98164.15762654804
68669.3754236628
64122.28192618145
118111.7431171481
21728.974458397017
37400.19020420463
41785.336080187015
34611.76102108996
100570.37370859046
29218.531348407225
152586.98935840276
16821.222777339237
6249.423616444468
99084.35104926466
126127.37285059254
49981.72823567959
18759.134235093657
213666.61662727647
129961.80852670607
37418.222386514026
50201.69048038438
105553.14703670991
63975.45902668192
12523.710027652442
101616.23435819044
4495.265249720328
24580.6888968387
144198.48988735757
21468.449681590344
42338.41994274128
52612.68170055894
63301.697541923706
110149.54899357693
19425.17620133835
50240.174896085344
92531.65893881171
11597.037863470994
104226.3060065842
43131.62465158347
74303.81212389599
249126.58196482254
23480.915456872102
67760.18556509491
79273.59743663075
105094.49152391101
57562.22290184642
14824.314799034513
8245.920966101141
68006.82115705598
36749.70250102294
21894.496405934995
83321.85817355645
44406.41749420843
123897.3324305223
80540.6734323966
75236.60916541363
98417.16239626991
104229.0662079965
6604.308320854269
130453.00055878506
239406.8129743126
92465.39905372313
31211.892932447314
57657.527806915095
53574.82953167887
135958.9965027272
93315.45551379897
19643.978900218808
24836.925089269265
27377.926339973896
268908.0429365479
104032.94201880411
97797.03548047841
102442.9654763252
4796.261624458024
38517.98213051491
68805.68970434931
58531.862768788895
93900.35699984124
98202.8237489512
40554.16117189306
44265.410488860034
160057.52106842038
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
