1,01/mai,0.0
1,01/mai,0.0
1,01/mai,0.0
1,01/mai,0.0
2,02/mai,0.0
2,02/mai,0.0
2,02/mai,0.0
2,02/mai,0.0
3,03/mai,0.0
3,03/mai,0.0
3,03/mai,0.0
3,03/mai,0.0
4,04/mai,0.0
4,04/mai,0.0
4,04/mai,0.0
4,04/mai,0.0
5,05/mai,0.0
5,05/mai,0.0
5,05/mai,0.0
5,05/mai,0.0
6,06/mai,0.0
6,06/mai,0.0
6,06/mai,0.0
6,06/mai,0.0
7,07/mai,0.0
7,07/mai,0.0
7,07/mai,0.0
7,07/mai,0.0
8,08/mai,0.0
8,08/mai,0.0
8,08/mai,0.0
8,08/mai,0.0
9,09/mai,0.0
9,09/mai,0.0
9,09/mai,0.0
9,09/mai,0.0
10,10/mai,0.0
10,10/mai,0.0
10,10/mai,0.0
10,10/mai,0.0
11,11/mai,0.0
11,11/mai,0.0
11,11/mai,0.0
11,11/mai,0.0
12,12/mai,0.0
12,12/mai,0.0
12,12/mai,0.0
12,12/mai,0.0
13,13/mai,0.0
13,13/mai,0.0
13,13/mai,0.0
13,13/mai,0.0
14,14/mai,0.0
14,14/mai,0.0
14,14/mai,0.0
14,14/mai,0.0
15,15/mai,0.0
15,15/mai,0.0
15,15/mai,0.0
15,15/mai,0.0
16,16/mai,0.0
16,16/mai,0.0
16,16/mai,67718.09068057468
16,16/mai,36850.280929468965
17,17/mai,0.0
17,17/mai,22232.939475910847
17,17/mai,0.0
17,17/mai,0.0
18,18/mai,0.0
18,18/mai,0.0
18,18/mai,0.0
18,18/mai,38453.30701044172
19,19/mai,19177.917799053426
19,19/mai,0.0
19,19/mai,0.0
19,19/mai,38266.692435235855
20,20/mai,0.0
20,20/mai,0.0
20,20/mai,902.4748658890128
20,20/mai,0.0
21,21/mai,136.94077467150743
21,21/mai,0.0
21,21/mai,13896.021543660956
21,21/mai,35305.17869602406
22,22/mai,65232.91198943416
22,22/mai,0.0
22,22/mai,0.0
22,22/mai,0.0
23,23/mai,0.0
23,23/mai,0.0
23,23/mai,0.0
23,23/mai,0.0
24,24/mai,42785.55056566677
24,24/mai,0.0
24,24/mai,0.0
24,24/mai,67348.83366407224
25,25/mai,21210.885731623846
25,25/mai,0.0
25,25/mai,37118.08546529019
25,25/mai,62440.7556130535
26,26/mai,31413.848837180605
26,26/mai,50994.77523381624
26,26/mai,0.0
26,26/mai,64427.83668269187
27,27/mai,27226.094251205817
27,27/mai,0.0
27,27/mai,104507.46605754667
27,27/mai,28076.058203587883
28,28/mai,0.0
28,28/mai,0.0
28,28/mai,0.0
28,28/mai,0.0
29,29/mai,11876.504143063892
29,29/mai,0.0
29,29/mai,0.0
29,29/mai,0.0
30,30/mai,66853.61501806293
30,30/mai,0.0
30,30/mai,106196.94532970357
30,30/mai,0.0
31,31/mai,28568.020787224763
31,31/mai,0.0
31,31/mai,23869.12605555049
31,31/mai,898.0152123445113
32,01/jun,123124.99453149292
32,01/jun,20214.675094712686
32,01/jun,26355.3776984485
32,01/jun,52123.03035669116
33,02/jun,595.161528986692
33,02/jun,7491.491696423422
33,02/jun,15882.35087800246
33,02/jun,0.0
34,03/jun,33845.20915079468
34,03/jun,106961.14050675156
34,03/jun,36966.22811695068
34,03/jun,17007.254560157857
35,04/jun,0.0
35,04/jun,0.0
35,04/jun,30919.428131266577
35,04/jun,0.0
36,05/jun,0.0
36,05/jun,0.0
36,05/jun,15744.209738997684
36,05/jun,0.0
37,06/jun,13388.364829121509
37,06/jun,101487.36767153408
37,06/jun,41466.37188749817
37,06/jun,0.0
38,07/jun,0.0
38,07/jun,21786.23244599994
38,07/jun,19661.862922180266
38,07/jun,102508.80802567951
39,08/jun,0.0
39,08/jun,0.0
39,08/jun,49385.23763038106
39,08/jun,0.0
40,09/jun,42146.6690903722
40,09/jun,0.0
40,09/jun,0.0
40,09/jun,0.0
41,10/jun,16730.793396964084
41,10/jun,120536.19728945622
41,10/jun,0.0
41,10/jun,0.0
42,11/jun,23540.059356881833
42,11/jun,18925.799847944654
42,11/jun,0.0
42,11/jun,0.0
43,12/jun,20116.17516894216
43,12/jun,21948.932436310457
43,12/jun,128407.92319136561
43,12/jun,0.0
44,13/jun,63798.23109874677
44,13/jun,25547.301566111968
44,13/jun,49443.192635976724
44,13/jun,58524.182745638405
45,14/jun,0.0
45,14/jun,0.0
45,14/jun,0.0
45,14/jun,0.0
46,15/jun,29231.22489146397
46,15/jun,40991.76319606461
46,15/jun,0.0
46,15/jun,39296.83095546546
47,16/jun,0.0
47,16/jun,15894.753162265348
47,16/jun,52818.45479743906
47,16/jun,122769.18181944222
48,17/jun,23033.53148760338
48,17/jun,18469.081111667845
48,17/jun,83553.91511169428
48,17/jun,87138.11555909348
49,18/jun,25934.191447703055
49,18/jun,0.0
49,18/jun,0.0
49,18/jun,100803.4337097796
50,19/jun,35893.62261404237
50,19/jun,0.0
50,19/jun,0.0
50,19/jun,34637.232752611504
51,20/jun,0.0
51,20/jun,27287.288184399942
51,20/jun,28232.81688839866
51,20/jun,28548.271333437857
52,21/jun,49554.33240062955
52,21/jun,38601.10498008336
52,21/jun,26066.88082205288
52,21/jun,28300.741612805512
53,22/jun,84875.4961579273
53,22/jun,13687.060066315444
53,22/jun,22304.017853830766
53,22/jun,21644.81734045198
54,23/jun,0.0
54,23/jun,1187.6264544532623
54,23/jun,19021.371740972783
54,23/jun,60191.032733114786
55,24/jun,75990.73127363031
55,24/jun,0.0
55,24/jun,33716.99342714161
55,24/jun,24122.858725727143
56,25/jun,0.0
56,25/jun,0.0
56,25/jun,51515.633685829394
56,25/jun,0.0
57,26/jun,1312.6191793194478
57,26/jun,23958.980639140827
57,26/jun,0.0
57,26/jun,24710.027854541884
58,27/jun,9271.219489237817
58,27/jun,0.0
58,27/jun,19123.35334365759
58,27/jun,0.0
59,28/jun,0.0
59,28/jun,7701.556757378568
59,28/jun,95910.14688484152
59,28/jun,17093.154621101832
60,29/jun,8228.434799823754
60,29/jun,42085.17187348568
60,29/jun,0.0
60,29/jun,32351.74841346947
61,30/jun,0.0
61,30/jun,24986.269976817694
61,30/jun,0.0
61,30/jun,54305.32831594191
62,01/jul,107445.73594854778
62,01/jul,3433.704189458845
62,01/jul,64528.36705251291
62,01/jul,50431.36030369226
63,02/jul,43747.17493866762
63,02/jul,21146.993313981115
63,02/jul,0.0
63,02/jul,17419.747031118324
64,03/jul,0.0
64,03/jul,0.0
64,03/jul,26642.84640364094
64,03/jul,53293.78247762334
65,04/jul,28933.55933418146
65,04/jul,31767.133394881253
65,04/jul,119708.68641973128
65,04/jul,0.0
66,05/jul,42656.75005351996
66,05/jul,0.0
66,05/jul,37426.98086888826
66,05/jul,60478.85824032947
67,06/jul,39547.32001695693
67,06/jul,13271.991391327818
67,06/jul,0.0
67,06/jul,27980.73678768964
68,07/jul,46382.273242909534
68,07/jul,95477.7341129188
68,07/jul,0.0
68,07/jul,0.0
69,08/jul,4317.096603076176
69,08/jul,43589.965111903686
69,08/jul,67207.27707331421
69,08/jul,0.0
70,09/jul,43917.05139826605
70,09/jul,0.0
70,09/jul,0.0
70,09/jul,24773.9454420463
71,10/jul,31845.35741100613
71,10/jul,81123.29248494933
71,10/jul,22987.886453227686
71,10/jul,13738.682224155466
72,11/jul,15390.82282485142
72,11/jul,0.0
72,11/jul,36193.08559745423
72,11/jul,32450.562706476034
73,12/jul,0.0
73,12/jul,52335.83771660383
73,12/jul,23008.437130528695
73,12/jul,43006.505458477666
74,13/jul,38329.598725433534
74,13/jul,36380.64226180945
74,13/jul,0.0
74,13/jul,24246.952717766497
75,14/jul,0.0
75,14/jul,49891.14129021929
75,14/jul,98840.93953704422
75,14/jul,31134.792218698472
76,15/jul,38044.28673002757
76,15/jul,0.0
76,15/jul,10928.525157486587
76,15/jul,13999.40904791548
77,16/jul,0.0
77,16/jul,84440.32385035582
77,16/jul,66849.10057627698
77,16/jul,0.0
78,17/jul,0.0
78,17/jul,53057.51122064718
78,17/jul,0.0
78,17/jul,82139.40043572387
79,18/jul,34974.34326623084
79,18/jul,59911.04299731718
79,18/jul,43133.153030128895
79,18/jul,29596.366901514404
80,19/jul,0.0
80,19/jul,41459.97259504898
80,19/jul,82765.9862878415
80,19/jul,11446.660607533073
81,20/jul,0.0
81,20/jul,45251.39198308071
81,20/jul,5709.467419060963
81,20/jul,0.0
82,21/jul,0.0
82,21/jul,0.0
82,21/jul,12918.26686054073
82,21/jul,0.0
83,22/jul,0.0
83,22/jul,43427.90743719002
83,22/jul,28887.566035140488
83,22/jul,14805.511186523085
84,23/jul,11078.118008441323
84,23/jul,87412.87789990654
84,23/jul,106240.71745326582
84,23/jul,0.0
85,24/jul,103435.57685463312
85,24/jul,0.0
85,24/jul,55661.77972641515
85,24/jul,0.0
86,25/jul,19640.919055376587
86,25/jul,0.0
86,25/jul,124410.87332078682
86,25/jul,0.0
87,26/jul,0.0
87,26/jul,0.0
87,26/jul,22803.268985425922
87,26/jul,0.0
88,27/jul,16485.641163236633
88,27/jul,64988.175227052925
88,27/jul,14686.217534381238
88,27/jul,0.0
89,28/jul,0.0
89,28/jul,41010.8298730643
89,28/jul,13121.401798007371
89,28/jul,0.0
90,29/jul,0.0
90,29/jul,7211.007775962264
90,29/jul,52825.71339592694
90,29/jul,0.0
91,30/jul,0.0
91,30/jul,15837.113031077206
91,30/jul,0.0
91,30/jul,13816.668285616868
92,31/jul,0.0
92,31/jul,0.0
92,31/jul,35665.145761491665
92,31/jul,0.0
93,01/ago,11242.258135186092
93,01/ago,2275.3725924768414
93,01/ago,103669.80992200038
93,01/ago,0.0
94,02/ago,0.0
94,02/ago,0.0
94,02/ago,0.0
94,02/ago,0.0
95,03/ago,0.0
95,03/ago,46249.620191281094
95,03/ago,67898.80789610972
95,03/ago,86111.1181989993
96,04/ago,0.0
96,04/ago,31604.159813902537
96,04/ago,0.0
96,04/ago,0.0
97,05/ago,0.0
97,05/ago,6494.2200174553345
97,05/ago,0.0
97,05/ago,35665.1882086172
98,06/ago,63643.3284310341
98,06/ago,0.0
98,06/ago,24868.89282204192
98,06/ago,0.0
99,07/ago,38150.75478810313
99,07/ago,0.0
99,07/ago,104354.7325154105
99,07/ago,105519.60966954014
100,08/ago,0.0
